chain,draw,phase,pc1,pc2,epsilon_0,epsilon_1
2,472,late,0.93617862,1.50998032,0.93617862,1.50998032
2,475,late,0.99654680,1.51839375,0.99654680,1.51839375
2,478,late,0.99735188,1.59623718,0.99735188,1.59623718
2,481,late,0.93572176,1.53941321,0.93572176,1.53941321
2,484,late,0.92748493,1.53796422,0.92748493,1.53796422
2,488,late,0.90519172,1.60808182,0.90519172,1.60808182
2,491,late,0.88943541,1.56632781,0.88943541,1.56632781
2,494,late,0.90487456,1.56162930,0.90487456,1.56162930
2,497,late,0.88954395,1.54970789,0.88954395,1.54970789
3,0,early,0.78240013,1.26169729,0.78240013,1.26169729
3,4,early,0.72914314,1.18764079,0.72914314,1.18764079
3,7,early,0.64987266,1.21682370,0.64987266,1.21682370
3,10,early,0.66325003,1.15532422,0.66325003,1.15532422
3,13,early,0.66164321,1.13534486,0.66164321,1.13534486
3,16,early,0.69624591,1.18430436,0.69624591,1.18430436
3,20,early,0.59887993,1.07919919,0.59887993,1.07919919
3,23,early,0.70904458,1.01802504,0.70904458,1.01802504
3,26,early,0.66027457,1.04124939,0.66027457,1.04124939
3,29,early,0.63444942,1.05380154,0.63444942,1.05380154
3,32,early,0.58198088,1.05816436,0.58198088,1.05816436
3,36,early,0.57535344,0.95966357,0.57535344,0.95966357
3,39,early,0.53262186,0.93962413,0.53262186,0.93962413
3,42,early,0.46318680,0.98570818,0.46318680,0.98570818
3,45,early,0.55519557,1.00332487,0.55519557,1.00332487
3,48,early,0.55499959,0.94705927,0.55499959,0.94705927
3,52,early,0.52265936,0.93585557,0.52265936,0.93585557
3,55,early,0.56314361,0.87413299,0.56314361,0.87413299
3,58,early,0.58399361,0.90983748,0.58399361,0.90983748
3,61,early,0.55430943,0.97647905,0.55430943,0.97647905
3,64,early,0.57125759,0.95223725,0.57125759,0.95223725
3,68,early,0.54361349,0.99739033,0.54361349,0.99739033
3,71,early,0.56505060,0.98283213,0.56505060,0.98283213
3,74,early,0.58541054,0.97395432,0.58541054,0.97395432
3,77,early,0.53328103,0.85687011,0.53328103,0.85687011
3,80,early,0.46267954,0.85058725,0.46267954,0.85058725
3,84,early,0.46689597,0.86013633,0.46689597,0.86013633
3,87,early,0.49887893,0.92623240,0.49887893,0.92623240
3,90,early,0.52327883,0.95558190,0.52327883,0.95558190
3,93,early,0.54360026,1.04552913,0.54360026,1.04552913
3,96,early,0.49911597,0.94408834,0.49911597,0.94408834
3,100,early,0.52662629,0.89696205,0.52662629,0.89696205
3,103,early,0.55879426,0.96345437,0.55879426,0.96345437
3,106,early,0.57831067,1.01193023,0.57831067,1.01193023
3,109,early,0.53764534,1.00816357,0.53764534,1.00816357
3,112,early,0.50058228,0.95738143,0.50058228,0.95738143
3,116,early,0.48341784,0.92055625,0.48341784,0.92055625
3,119,early,0.49042776,0.94462597,0.49042776,0.94462597
3,122,early,0.57268566,0.97556967,0.57268566,0.97556967
3,125,early,0.51870984,1.00597274,0.51870984,1.00597274
3,128,early,0.55062979,0.90248632,0.55062979,0.90248632
3,132,early,0.60340774,0.90503275,0.60340774,0.90503275
3,135,early,0.54626358,0.91867554,0.54626358,0.91867554
3,138,early,0.58211023,0.92129439,0.58211023,0.92129439
3,141,early,0.62980205,0.92566991,0.62980205,0.92566991
3,144,early,0.59278166,0.95290935,0.59278166,0.95290935
3,148,early,0.56904906,0.92662567,0.56904906,0.92662567
3,151,early,0.53140247,0.93578398,0.53140247,0.93578398
3,154,early,0.58754796,1.04125011,0.58754796,1.04125011
3,157,early,0.67010611,1.06157291,0.67010611,1.06157291
3,160,early,0.65244251,1.07585323,0.65244251,1.07585323
3,164,early,0.56248593,1.07394707,0.56248593,1.07394707
3,167,early,0.53344309,1.01259708,0.53344309,1.01259708
3,170,early,0.58571410,1.01329851,0.58571410,1.01329851
3,173,early,0.55840433,0.93379128,0.55840433,0.93379128
3,176,early,0.54854321,0.99646586,0.54854321,0.99646586
3,180,early,0.55824333,1.02312624,0.55824333,1.02312624
3,183,early,0.62919134,1.05489028,0.62919134,1.05489028
3,186,early,0.59290791,1.06766295,0.59290791,1.06766295
3,189,early,0.56214666,1.04728222,0.56214666,1.04728222
3,192,early,0.46582487,0.96985990,0.46582487,0.96985990
3,196,early,0.56974536,0.92877895,0.56974536,0.92877895
3,199,early,0.54737806,0.96143240,0.54737806,0.96143240
3,202,early,0.51685715,0.94812834,0.51685715,0.94812834
3,205,early,0.52591813,0.85641944,0.52591813,0.85641944
3,208,early,0.52928919,0.87879127,0.52928919,0.87879127
3,212,early,0.50745648,0.87358427,0.50745648,0.87358427
3,215,early,0.50734991,0.84570730,0.50734991,0.84570730
3,218,early,0.50718081,0.87776732,0.50718081,0.87776732
3,221,early,0.52275449,0.96827435,0.52275449,0.96827435
3,224,early,0.43249977,0.88317937,0.43249977,0.88317937
3,228,early,0.49350232,0.95415384,0.49350232,0.95415384
3,231,early,0.57076973,0.88859105,0.57076973,0.88859105
3,234,early,0.57865220,0.98168689,0.57865220,0.98168689
3,237,early,0.60498524,1.13206983,0.60498524,1.13206983
3,240,early,0.69456887,1.15449560,0.69456887,1.15449560
3,244,early,0.64433974,1.21145821,0.64433974,1.21145821
3,247,early,0.62499446,1.10189867,0.62499446,1.10189867
3,250,late,0.59715801,1.14080119,0.59715801,1.14080119
3,253,late,0.62890512,1.18219769,0.62890512,1.18219769
3,256,late,0.62275237,1.22651470,0.62275237,1.22651470
3,260,late,0.74631733,1.22922575,0.74631733,1.22922575
3,263,late,0.64393961,1.10111868,0.64393961,1.10111868
3,266,late,0.62251103,1.06673014,0.62251103,1.06673014
3,269,late,0.60469395,1.08405101,0.60469395,1.08405101
3,272,late,0.55703622,1.05081546,0.55703622,1.05081546
3,276,late,0.53941369,1.07566381,0.53941369,1.07566381
3,279,late,0.59579033,1.08587182,0.59579033,1.08587182
3,282,late,0.47255123,1.04836440,0.47255123,1.04836440
3,285,late,0.45486745,0.92895603,0.45486745,0.92895603
3,288,late,0.49088565,0.86912358,0.49088565,0.86912358
3,292,late,0.52837354,0.88615131,0.52837354,0.88615131
3,295,late,0.44342285,0.79661989,0.44342285,0.79661989
3,298,late,0.55949873,0.84789973,0.55949873,0.84789973
3,301,late,0.61586893,0.82927287,0.61586893,0.82927287
3,304,late,0.56225276,0.82597274,0.56225276,0.82597274
3,308,late,0.61612582,0.92586678,0.61612582,0.92586678
3,311,late,0.65977156,0.92835057,0.65977156,0.92835057
3,314,late,0.61182553,1.03867936,0.61182553,1.03867936
3,317,late,0.55981070,1.03773701,0.55981070,1.03773701
3,320,late,0.57006580,0.98862827,0.57006580,0.98862827
3,324,late,0.61151844,1.05885065,0.61151844,1.05885065
3,327,late,0.58972549,1.06435692,0.58972549,1.06435692
3,330,late,0.59945363,1.01142073,0.59945363,1.01142073
3,333,late,0.59226775,1.00284505,0.59226775,1.00284505
3,336,late,0.55596477,0.99518132,0.55596477,0.99518132
3,340,late,0.52237272,0.99725646,0.52237272,0.99725646
3,343,late,0.56308472,0.96274018,0.56308472,0.96274018
3,346,late,0.52577430,0.92278880,0.52577430,0.92278880
3,349,late,0.58905107,0.89604843,0.58905107,0.89604843
3,352,late,0.60978234,0.84205651,0.60978234,0.84205651
3,356,late,0.56855035,0.86992490,0.56855035,0.86992490
3,359,late,0.53826123,0.82593685,0.53826123,0.82593685
3,362,late,0.56430256,0.90267891,0.56430256,0.90267891
3,365,late,0.57468337,0.92924237,0.57468337,0.92924237
3,368,late,0.52993381,0.98812777,0.52993381,0.98812777
3,372,late,0.48836794,0.98447317,0.48836794,0.98447317
3,375,late,0.48896411,0.90141457,0.48896411,0.90141457
3,378,late,0.45004514,0.79866356,0.45004514,0.79866356
3,381,late,0.45052478,0.79732126,0.45052478,0.79732126
3,384,late,0.50484735,0.74233025,0.50484735,0.74233025
3,388,late,0.52999258,0.79496717,0.52999258,0.79496717
3,391,late,0.55200422,0.85706049,0.55200422,0.85706049
3,394,late,0.56572282,0.95524615,0.56572282,0.95524615
3,397,late,0.59095418,0.99636948,0.59095418,0.99636948
3,400,late,0.59590554,0.92740786,0.59590554,0.92740786
3,404,late,0.55151397,1.02086627,0.55151397,1.02086627
3,407,late,0.55025703,1.02895439,0.55025703,1.02895439
3,410,late,0.58484137,1.07859874,0.58484137,1.07859874
3,413,late,0.57678705,1.06742752,0.57678705,1.06742752
3,416,late,0.55178404,1.06681073,0.55178404,1.06681073
3,420,late,0.61138034,1.08025563,0.61138034,1.08025563
3,423,late,0.60686344,1.01612139,0.60686344,1.01612139
3,426,late,0.54542464,0.91924244,0.54542464,0.91924244
3,429,late,0.53491068,0.90300089,0.53491068,0.90300089
3,432,late,0.45348158,0.92565644,0.45348158,0.92565644
3,436,late,0.55622137,0.93182880,0.55622137,0.93182880
3,439,late,0.47749287,0.94907719,0.47749287,0.94907719
3,442,late,0.59046119,0.91536075,0.59046119,0.91536075
3,445,late,0.52277756,0.91088057,0.52277756,0.91088057
3,448,late,0.61433285,0.93206418,0.61433285,0.93206418
3,452,late,0.60725957,0.89412546,0.60725957,0.89412546
3,455,late,0.50746638,0.82639766,0.50746638,0.82639766
3,458,late,0.51900560,0.75430346,0.51900560,0.75430346
3,461,late,0.48476899,0.70164013,0.48476899,0.70164013
3,464,late,0.46176952,0.68790579,0.46176952,0.68790579
3,468,late,0.44754803,0.68205422,0.44754803,0.68205422
3,471,late,0.45042315,0.74260044,0.45042315,0.74260044
3,474,late,0.41203344,0.62403226,0.41203344,0.62403226
3,477,late,0.37295470,0.60427201,0.37295470,0.60427201
3,480,late,0.32253063,0.64036036,0.32253063,0.64036036
3,484,late,0.32509091,0.66966206,0.32509091,0.66966206
3,487,late,0.32596534,0.58649373,0.32596534,0.58649373
3,490,late,0.37123111,0.58983415,0.37123111,0.58983415
3,493,late,0.42736417,0.70406711,0.42736417,0.70406711
3,496,late,0.34520400,0.73442048,0.34520400,0.73442048
4,0,early,-0.68650985,-1.03199589,-0.68650985,-1.03199589
4,3,early,-0.69194502,-0.97635049,-0.69194502,-0.97635049
4,6,early,-0.68072635,-0.95914209,-0.68072635,-0.95914209
4,9,early,-0.69286245,-0.91116327,-0.69286245,-0.91116327
4,12,early,-0.69851506,-0.96624082,-0.69851506,-0.96624082
4,16,early,-0.69580323,-1.03473449,-0.69580323,-1.03473449
4,19,early,-0.71986753,-1.02581024,-0.71986753,-1.02581024
4,22,early,-0.72923887,-1.12236977,-0.72923887,-1.12236977
4,25,early,-0.76038855,-1.11849988,-0.76038855,-1.11849988
4,28,early,-0.80724031,-1.23351622,-0.80724031,-1.23351622
4,32,early,-0.76295745,-1.21481633,-0.76295745,-1.21481633
4,35,early,-0.74813312,-1.12055016,-0.74813312,-1.12055016
4,38,early,-0.75293106,-1.14013922,-0.75293106,-1.14013922
4,41,early,-0.77331966,-1.15021384,-0.77331966,-1.15021384
4,44,early,-0.69299144,-1.05230558,-0.69299144,-1.05230558
4,48,early,-0.74073726,-1.05477595,-0.74073726,-1.05477595
4,51,early,-0.68288368,-0.96398824,-0.68288368,-0.96398824
4,54,early,-0.67812586,-0.91146010,-0.67812586,-0.91146010
4,57,early,-0.65134734,-0.88855773,-0.65134734,-0.88855773
4,60,early,-0.63115680,-0.86470038,-0.63115680,-0.86470038
4,64,early,-0.65823603,-0.92514002,-0.65823603,-0.92514002
4,67,early,-0.64202398,-0.93781567,-0.64202398,-0.93781567
4,70,early,-0.64960116,-0.92082763,-0.64960116,-0.92082763
4,73,early,-0.62737423,-0.87104899,-0.62737423,-0.87104899
4,76,early,-0.62932569,-0.92353070,-0.62932569,-0.92353070
4,80,early,-0.65305567,-0.87853569,-0.65305567,-0.87853569
4,83,early,-0.63167518,-0.93347251,-0.63167518,-0.93347251
4,86,early,-0.66544163,-0.94821644,-0.66544163,-0.94821644
4,89,early,-0.60210562,-0.88360280,-0.60210562,-0.88360280
4,92,early,-0.66670519,-0.89259702,-0.66670519,-0.89259702
4,96,early,-0.57992929,-0.83091944,-0.57992929,-0.83091944
4,99,early,-0.64792621,-0.85317659,-0.64792621,-0.85317659
4,102,early,-0.62814391,-0.84081811,-0.62814391,-0.84081811
4,105,early,-0.64315522,-0.92602718,-0.64315522,-0.92602718
4,108,early,-0.62883502,-0.92117423,-0.62883502,-0.92117423
4,112,early,-0.63240802,-0.90505743,-0.63240802,-0.90505743
4,115,early,-0.61267245,-0.84073836,-0.61267245,-0.84073836
4,118,early,-0.66007018,-0.79706895,-0.66007018,-0.79706895
4,121,early,-0.59709245,-0.81352401,-0.59709245,-0.81352401
4,124,early,-0.64710122,-0.77127838,-0.64710122,-0.77127838
4,128,early,-0.56242079,-0.78711855,-0.56242079,-0.78711855
4,131,early,-0.65575653,-0.73026800,-0.65575653,-0.73026800
4,134,early,-0.60585225,-0.70201796,-0.60585225,-0.70201796
4,137,early,-0.60151458,-0.73156476,-0.60151458,-0.73156476
4,140,early,-0.60876620,-0.67202175,-0.60876620,-0.67202175
4,144,early,-0.59160489,-0.67973852,-0.59160489,-0.67973852
4,147,early,-0.57608783,-0.63369226,-0.57608783,-0.63369226
4,150,early,-0.54243129,-0.58439344,-0.54243129,-0.58439344
4,153,early,-0.55794638,-0.62953717,-0.55794638,-0.62953717
4,156,early,-0.55678236,-0.64176255,-0.55678236,-0.64176255
4,160,early,-0.57432842,-0.60625267,-0.57432842,-0.60625267
4,163,early,-0.57748771,-0.66445798,-0.57748771,-0.66445798
4,166,early,-0.56079900,-0.61356926,-0.56079900,-0.61356926
4,169,early,-0.58383739,-0.56865573,-0.58383739,-0.56865573
4,172,early,-0.54912871,-0.51199847,-0.54912871,-0.51199847
4,176,early,-0.56648242,-0.50124598,-0.56648242,-0.50124598
4,179,early,-0.55152214,-0.44850516,-0.55152214,-0.44850516
4,182,early,-0.53289980,-0.46578443,-0.53289980,-0.46578443
4,185,early,-0.51075441,-0.35521901,-0.51075441,-0.35521901
4,188,early,-0.50952810,-0.28036600,-0.50952810,-0.28036600
4,192,early,-0.48896119,-0.26788318,-0.48896119,-0.26788318
4,195,early,-0.42291605,-0.24528842,-0.42291605,-0.24528842
4,198,early,-0.40714890,-0.13802552,-0.40714890,-0.13802552
4,201,early,-0.39780298,-0.18161617,-0.39780298,-0.18161617
4,204,early,-0.38860124,-0.23604286,-0.38860124,-0.23604286
4,208,early,-0.47533596,-0.29770541,-0.47533596,-0.29770541
4,211,early,-0.51064903,-0.28362572,-0.51064903,-0.28362572
4,214,early,-0.45278275,-0.22755979,-0.45278275,-0.22755979
4,217,early,-0.46304324,-0.14570369,-0.46304324,-0.14570369
4,220,early,-0.54231662,-0.10982756,-0.54231662,-0.10982756
4,224,early,-0.41105267,-0.16855039,-0.41105267,-0.16855039
4,227,early,-0.40393585,-0.15852377,-0.40393585,-0.15852377
4,230,early,-0.40142691,-0.19716392,-0.40142691,-0.19716392
4,233,early,-0.56242788,-0.18829611,-0.56242788,-0.18829611
4,236,early,-0.60810256,-0.21052723,-0.60810256,-0.21052723
4,240,early,-0.52625030,-0.18279669,-0.52625030,-0.18279669
4,243,early,-0.49974957,-0.22900963,-0.49974957,-0.22900963
4,246,early,-0.46227479,-0.21183887,-0.46227479,-0.21183887
4,249,early,-0.43131322,-0.20881119,-0.43131322,-0.20881119
4,252,late,-0.47038493,-0.18660633,-0.47038493,-0.18660633
4,256,late,-0.52465171,-0.23164667,-0.52465171,-0.23164667
4,259,late,-0.52135503,-0.26701000,-0.52135503,-0.26701000
4,262,late,-0.54183918,-0.14481622,-0.54183918,-0.14481622
4,265,late,-0.59149534,-0.08351576,-0.59149534,-0.08351576
4,268,late,-0.57003391,-0.06568562,-0.57003391,-0.06568562
4,272,late,-0.51712692,-0.04919804,-0.51712692,-0.04919804
4,275,late,-0.47272891,-0.09562591,-0.47272891,-0.09562591
4,278,late,-0.44207549,-0.16285023,-0.44207549,-0.16285023
4,281,late,-0.42833552,-0.20034675,-0.42833552,-0.20034675
4,284,late,-0.48399591,-0.22750632,-0.48399591,-0.22750632
4,288,late,-0.50760359,-0.29537788,-0.50760359,-0.29537788
4,291,late,-0.46680319,-0.39095354,-0.46680319,-0.39095354
4,294,late,-0.54440379,-0.44143829,-0.54440379,-0.44143829
4,297,late,-0.54485160,-0.42414770,-0.54485160,-0.42414770
4,300,late,-0.45447606,-0.48360762,-0.45447606,-0.48360762
4,304,late,-0.50068754,-0.48581719,-0.50068754,-0.48581719
4,307,late,-0.49183038,-0.45561400,-0.49183038,-0.45561400
4,310,late,-0.61410576,-0.32866585,-0.61410576,-0.32866585
4,313,late,-0.54495484,-0.35535201,-0.54495484,-0.35535201
4,316,late,-0.47120491,-0.36763209,-0.47120491,-0.36763209
4,320,late,-0.42696708,-0.39781907,-0.42696708,-0.39781907
4,323,late,-0.44637918,-0.45304480,-0.44637918,-0.45304480
4,326,late,-0.37446254,-0.36010447,-0.37446254,-0.36010447
4,329,late,-0.39008224,-0.35186648,-0.39008224,-0.35186648
4,332,late,-0.45322040,-0.33167166,-0.45322040,-0.33167166
4,336,late,-0.42873520,-0.37070593,-0.42873520,-0.37070593
4,339,late,-0.44546759,-0.36685079,-0.44546759,-0.36685079
4,342,late,-0.50412118,-0.29815164,-0.50412118,-0.29815164
4,345,late,-0.51386905,-0.37577373,-0.51386905,-0.37577373
4,348,late,-0.46236083,-0.49099359,-0.46236083,-0.49099359
4,352,late,-0.53383440,-0.42914796,-0.53383440,-0.42914796
4,355,late,-0.57413495,-0.49207896,-0.57413495,-0.49207896
4,358,late,-0.57675666,-0.50876939,-0.57675666,-0.50876939
4,361,late,-0.56261832,-0.64747590,-0.56261832,-0.64747590
4,364,late,-0.50718278,-0.60239071,-0.50718278,-0.60239071
4,368,late,-0.57971787,-0.57085013,-0.57971787,-0.57085013
4,371,late,-0.58076066,-0.56706899,-0.58076066,-0.56706899
4,374,late,-0.53241640,-0.62094659,-0.53241640,-0.62094659
4,377,late,-0.56697357,-0.55890357,-0.56697357,-0.55890357
4,380,late,-0.57419634,-0.59425104,-0.57419634,-0.59425104
4,384,late,-0.49627250,-0.59736270,-0.49627250,-0.59736270
4,387,late,-0.49604511,-0.55488539,-0.49604511,-0.55488539
4,390,late,-0.54283130,-0.53046280,-0.54283130,-0.53046280
4,393,late,-0.51338750,-0.64976192,-0.51338750,-0.64976192
4,396,late,-0.49892598,-0.59717613,-0.49892598,-0.59717613
4,400,late,-0.52274007,-0.64262158,-0.52274007,-0.64262158
4,403,late,-0.54810333,-0.66547525,-0.54810333,-0.66547525
4,406,late,-0.54050946,-0.61947745,-0.54050946,-0.61947745
4,409,late,-0.54253006,-0.57390463,-0.54253006,-0.57390463
4,412,late,-0.52264977,-0.48751777,-0.52264977,-0.48751777
4,416,late,-0.47189438,-0.45131680,-0.47189438,-0.45131680
4,419,late,-0.45032784,-0.41080511,-0.45032784,-0.41080511
4,422,late,-0.48565608,-0.46151245,-0.48565608,-0.46151245
4,425,late,-0.53330100,-0.46785843,-0.53330100,-0.46785843
4,428,late,-0.49630776,-0.49201757,-0.49630776,-0.49201757
4,432,late,-0.44161209,-0.47586623,-0.44161209,-0.47586623
4,435,late,-0.42900932,-0.33224639,-0.42900932,-0.33224639
4,438,late,-0.50777590,-0.27889335,-0.50777590,-0.27889335
4,441,late,-0.51619148,-0.34916645,-0.51619148,-0.34916645
4,444,late,-0.45116496,-0.33047572,-0.45116496,-0.33047572
4,448,late,-0.58325922,-0.49705356,-0.58325922,-0.49705356
4,451,late,-0.54484332,-0.46552160,-0.54484332,-0.46552160
4,454,late,-0.51944733,-0.50338161,-0.51944733,-0.50338161
4,457,late,-0.53220522,-0.48033878,-0.53220522,-0.48033878
4,460,late,-0.52800810,-0.47608203,-0.52800810,-0.47608203
4,464,late,-0.51881194,-0.43118259,-0.51881194,-0.43118259
4,467,late,-0.52563608,-0.49974474,-0.52563608,-0.49974474
4,470,late,-0.57833719,-0.60458285,-0.57833719,-0.60458285
4,473,late,-0.54270649,-0.63036865,-0.54270649,-0.63036865
4,476,late,-0.60191756,-0.51223189,-0.60191756,-0.51223189
4,480,late,-0.51198846,-0.55717015,-0.51198846,-0.55717015
4,483,late,-0.60439885,-0.52216750,-0.60439885,-0.52216750
4,486,late,-0.49028206,-0.51195818,-0.49028206,-0.51195818
4,489,late,-0.50272495,-0.56374747,-0.50272495,-0.56374747
4,492,late,-0.49675053,-0.55725038,-0.49675053,-0.55725038
4,496,late,-0.54745555,-0.53565788,-0.54745555,-0.53565788
4,499,late,-0.51674300,-0.57315314,-0.51674300,-0.57315314
5,2,early,2.66802239,2.47255206,2.66802239,2.47255206
5,5,early,2.63486409,2.44681621,2.63486409,2.44681621
5,8,early,2.71646953,2.50368381,2.71646953,2.50368381
5,12,early,2.77935505,2.52325344,2.77935505,2.52325344
5,15,early,2.78318429,2.53094411,2.78318429,2.53094411
5,18,early,2.80637288,2.49658275,2.80637288,2.49658275
5,21,early,2.78573656,2.42374706,2.78573656,2.42374706
5,24,early,2.63801670,2.43049574,2.63801670,2.43049574
5,28,early,2.60540295,2.46493435,2.60540295,2.46493435
5,31,early,2.55888939,2.42896295,2.55888939,2.42896295
5,34,early,2.57149982,2.43997049,2.57149982,2.43997049
5,37,early,2.65807104,2.41275191,2.65807104,2.41275191
5,40,early,2.69985628,2.37825799,2.69985628,2.37825799
5,44,early,2.76009393,2.30322409,2.76009393,2.30322409
5,47,early,2.72950125,2.27706528,2.72950125,2.27706528
5,50,early,2.67740369,2.22262549,2.67740369,2.22262549
5,53,early,2.66190290,2.24114561,2.66190290,2.24114561
5,56,early,2.68304801,2.32335877,2.68304801,2.32335877
5,60,early,2.66422033,2.25464678,2.66422033,2.25464678
